99057 4.374
98657 4.374
98134 4.374
97546 4.374
97110 4.374
96579 4.374
96523 4.374
95826 4.374
95642 4.374
95461 4.374
94734 4.374
94687 4.374
94343 4.374
94264 4.374
94259 4.374
93970 4.374
93792 4.374
93248 4.374
93171 4.374
92518 4.374
91988 4.374
91073 4.374
90307 4.374
89619 4.374
89539 4.374
8786 4.374
87679 4.374
87040 4.374
8660 4.374
86325 4.374
84608 4.374
84193 4.374
84163 4.374
835 4.374
83157 4.374
83100 4.374
83067 4.374
81813 4.374
81763 4.374
8093 4.374
80594 4.374
79502 4.374
78556 4.374
77474 4.374
77112 4.374
7677 4.374
76043 4.374
75512 4.374
75217 4.374
7483 4.374
74821 4.374
73809 4.374
72802 4.374
72217 4.374
71763 4.374
71697 4.374
71674 4.374
70935 4.374
70779 4.374
