82545 6.25
73576 6.25
46871 6.25
226135 6.25
181653 6.25
122215 6.25
82823 5.25
37209 4.25
71763 2.95
71175 2.95
38284 2.95
254914 2.95
241487 2.95
236204 2.95
14708 2.95
11657 2.95
180508 1.75
179416 -1.75
56265 -2.95
31664 -2.95
259542 -2.95
221624 -2.95
187430 -2.95
168199 -2.95
155097 -2.95
13019 -2.95
123988 -2.95
112629 -2.95
103569 -2.95
101367 -2.95
61662 -3.45
64709 -3.75
61200 -3.75
136096 -3.75
48556 -4.25
247666 -4.25
80229 -4.95
9276 -5.05
241490 -5.05
172261 -5.05
97393 -5.45
26386 -5.45
153767 -5.45
