91802 0.547
87269 0.547
83211 0.547
63314 0.547
53380 0.547
51112 0.547
29668 0.547
28568 0.547
246155 0.547
233120 0.547
228378 0.547
20942 0.547
201453 0.547
200954 0.547
185930 0.547
172548 0.547
172411 0.547
167297 0.547
161884 0.547
148486 0.547
140937 0.547
139225 0.547
13276 0.547
126292 0.547
125576 0.547
124444 0.547
109690 0.547
10850 0.547
107734 0.547
89806 0.057
878 0.057
87466 0.057
82498 0.057
79625 0.057
73412 0.057
7262 0.057
71763 0.057
71175 0.057
70620 0.057
69548 0.057
69384 0.057
61232 0.057
6035 0.057
44611 0.057
41075 0.057
