87071 3.899
83211 3.899
232645 3.899
230322 3.899
200954 3.899
124444 3.899
165661 3.099
259173 1.841
204294 1.683
76293 1.161
194460 1.161
181213 0.983
99206 0.853
70234 0.683
64155 0.291
51112 0.291
64102 0.183
62293 0.183
61494 0.183
53426 0.183
50444 0.183
27175 0.183
253540 0.183
240352 0.183
232672 0.183
224578 0.183
21980 0.183
186705 0.183
184658 0.183
167480 0.183
118591 0.183
97084 -0.459
84166 -0.459
50257 -0.459
41012 -0.459
34680 -0.459
27848 -0.459
24979 -0.459
245596 -0.459
220365 -0.459
21985 -0.459
176836 -0.459
16086 -0.459
133829 -0.459
117960 -0.459
100023 -0.459
167689 -0.567
99533 -0.617
240725 -0.617
214399 -0.617
185262 -0.617
187403 -0.629
221925 -0.683
57649 -1.161
111718 -1.161
173222 -1.233
239293 -1.259
184908 -1.259
49849 -1.367
218668 -1.367
119583 -1.367
109494 -1.367
248026 -1.483
241521 -1.483
25723 -1.755
13589 -1.755
93128 -2.009
207017 -2.009
217359 -2.033
230312 -2.233
214617 -2.233
139202 -2.233
80448 -2.555
29668 -2.555
246155 -2.555
22168 -2.555
211938 -2.555
205038 -2.555
204271 -2.555
190633 -2.555
183219 -2.555
157817 -2.555
148766 -2.555
117392 -2.555
96499 -2.675
88217 -2.675
85873 -2.675
82451 -2.675
51457 -2.675
40145 -2.675
