96090 4.165
67576 4.165
62133 4.165
60329 4.165
57056 4.165
55164 4.165
227674 4.165
226375 4.165
218013 4.165
206871 4.165
194530 4.165
16866 4.165
161230 4.165
149299 4.165
131916 4.165
104814 4.165
54890 1.701
26133 1.701
173586 1.701
150645 1.701
134194 1.701
11782 1.701
27722 1.231
262058 1.231
259542 1.231
256419 1.231
235390 1.231
212542 1.231
208634 1.231
175194 1.231
172771 1.231
158279 1.231
156399 1.231
141278 1.231
138544 1.231
123786 1.231
12001 1.231
189535 0.613
75125 0.275
165005 0.275
84446 -0.275
50947 -0.275
197773 -0.275
151390 -0.275
116643 -0.275
106932 -0.275
98657 -1.231
89861 -1.231
81812 -1.231
75928 -1.231
71763 -1.231
69666 -1.231
6567 -1.231
633 -1.231
61662 -1.231
60818 -1.231
56916 -1.231
54599 -1.231
54101 -1.231
49547 -1.231
465 -1.231
42605 -1.231
40259 -1.231
3432 -1.231
26944 -1.231
261281 -1.231
256798 -1.231
247589 -1.231
247049 -1.231
236204 -1.231
218690 -1.231
