64989 2.225
34415 2.225
261901 2.225
25703 2.225
230312 2.225
221269 2.225
209497 2.225
208354 2.225
205182 2.225
164498 2.225
150570 2.225
248044 2.095
182805 1.837
98094 1.709
70234 1.709
98750 1.587
97775 1.587
8223 1.587
7754 1.587
68436 1.587
67581 1.587
59915 1.587
39881 1.587
247977 1.587
232376 1.587
231554 1.587
221920 1.587
201541 1.587
188556 1.587
176589 1.587
172359 1.587
139440 1.587
137629 1.587
103569 1.587
10318 1.587
240633 -0.303
4341 -0.941
94859 -1.587
90021 -1.587
88243 -1.587
87466 -1.587
85873 -1.587
85617 -1.587
83607 -1.587
80042 -1.587
7255 -1.587
69548 -1.587
67837 -1.587
6567 -1.587
65249 -1.587
65065 -1.587
62344 -1.587
60281 -1.587
60009 -1.587
