60826 4.091
55653 4.091
52186 4.091
37780 4.091
222896 4.091
215690 4.091
198433 4.091
182413 4.091
169075 4.091
160838 4.091
151507 4.091
146814 4.091
139200 4.091
136777 4.091
128890 4.091
236867 0.865
80635 0.145
75719 0.145
65409 0.145
63151 0.145
42439 0.145
258673 0.145
258148 0.145
25431 0.145
239172 0.145
22113 0.145
214335 0.145
18535 0.145
16861 0.145
161600 0.145
151496 0.145
143921 0.145
136630 0.145
120119 0.145
116200 0.145
114937 0.145
86508 -0.145
84070 -0.145
82370 -0.145
6567 -0.145
633 -0.145
62760 -0.145
58967 -0.145
36347 -0.145
27859 -0.145
26674 -0.145
236812 -0.145
232384 -0.145
229753 -0.145
228439 -0.145
227058 -0.145
226435 -0.145
225961 -0.145
221760 -0.145
