1	58153
1	77730
1	155214
1	258388
1	8798
1	138081
1	90532
1	204873
1	70582
1	59165
1	89005
1	158711
1	230355
1	61221
1	190441
1	157334
1	243588
1	116689
1	244130
1	65039
1	167143
1	88489
1	52119
1	106525
1	96394
1	102684
1	258620
1	54205
1	166986
1	152864
1	245631
1	140237
1	188780
1	255765
1	261307
1	146581
1	168070
1	138719
1	92469
1	238822
1	248967
1	33507
1	191824
1	160067
1	226741
1	216080
1	124424
1	33945
1	112628
1	215218
1	41917
1	53697
1	189474
1	220340
1	103546
1	144262
1	167023
1	135553
1	43049
1	113786
1	238088
1	132353
1	129890
1	213245
1	37195
1	187372
1	147510
1	183568
1	262014
1	234034
1	19583
1	30745
1	148759
1	103441
1	143096
1	129870
1	241208
1	106960
1	59498
1	34123
1	101269
1	254478
1	105265
1	261397
1	84370
1	21327
1	8162
1	157936
1	250607
1	134682
1	108335
1	150102
1	251924
1	53699
1	11429
1	106498
1	162865
1	109867
1	217411
1	257883
2	205076
2	206433
2	40972
2	172082
2	250644
2	232347
2	226581
2	61446
2	149243
2	92091
2	11153
2	209679
2	29150
2	36143
2	165919
2	97382
2	84026
2	261143
2	60799
2	122236
2	216587
2	25939
2	28793
2	102534
2	245351
2	162250
2	163776
2	117013
2	101512
2	218090
2	200067
2	195600
2	205744
2	65249
2	207420
2	25308
2	426
2	166540
2	86760
2	6111
2	148733
2	235471
2	172817
2	144324
2	59404
2	49672
2	155615
2	34049
2	59317
2	88252
2	170738
2	56647
2	193727
2	123035
2	250836
2	97666
2	163861
2	17789
2	155711
2	97532
2	178804
2	192855
2	190402
2	170706
2	157750
2	29611
2	226309
2	213392
2	244949
2	56336
2	151331
2	174805
2	138010
2	156684
2	37078
2	237069
2	210203
2	106275
2	253445
2	36646
2	139772
2	172389
2	86206
2	164507
2	234083
2	62810
2	144274
2	189801
2	251109
2	207228
2	51562
2	80896
2	46493
2	81781
2	199689
2	22741
2	25228
2	93611
2	6409
2	235958
3	106071
3	131880
3	260128
3	226198
3	54105
3	132437
3	39056
3	61147
3	169721
3	213377
3	241472
3	29630
3	29652
3	511
3	158455
3	140799
3	237298
3	945
3	261748
3	39572
3	68761
3	19871
3	65340
3	239893
3	221970
3	5694
3	19957
3	89281
3	155634
3	203012
3	170895
3	35725
3	143325
3	239710
3	253127
3	235584
3	98813
3	215189
3	98886
3	227802
3	192219
3	141132
3	59935
3	235746
3	236884
3	73240
3	163011
3	261339
3	247066
3	15475
3	173376
3	189063
3	42428
3	41664
3	17601
3	189347
3	98535
3	30822
3	104724
3	219339
3	135461
3	16712
3	31227
3	187636
3	32971
3	255989
3	187708
3	54670
3	114645
3	257273
3	33130
3	259719
3	238403
3	239971
3	244353
3	251649
3	184249
3	240048
3	174883
3	64431
3	192258
3	110483
3	175609
3	178886
3	11197
3	155886
3	74571
3	111694
3	74216
3	41261
3	10868
3	166641
3	2976
3	36256
3	163781
3	192516
3	122851
3	155792
3	246982
3	182676
4	95450
4	217637
4	76460
4	59733
4	147017
4	17455
4	141903
4	218857
4	141783
4	207585
4	77529
4	188997
4	59387
4	108643
4	56429
4	224364
4	51942
4	150997
4	218770
4	67576
4	99462
4	129444
4	101772
4	132223
4	86262
4	114129
4	202183
4	259671
4	92102
4	209550
4	205420
4	184064
4	125701
4	34688
4	118154
4	61560
4	242393
4	251524
4	65672
4	117343
4	259097
4	47667
4	145268
4	102223
4	182051
4	260548
4	252676
4	143401
4	146639
4	136364
4	163241
4	224492
4	205674
4	59694
4	224467
4	40919
4	52051
4	230409
4	202652
4	45989
4	162192
4	145212
4	102264
4	22466
4	64190
4	120839
4	108977
4	25817
4	61781
4	73122
4	6922
4	230209
4	2191
4	158074
4	190060
4	30462
4	239158
4	11071
4	182917
4	16406
4	198500
4	210596
4	255773
4	40429
4	63760
4	21842
4	215247
4	28089
4	103493
4	210082
4	176562
4	135714
4	205234
4	8013
4	215877
4	162934
4	227149
4	89416
4	139160
4	112696
5	16216
5	90565
5	170471
5	162728
5	144306
5	129015
5	9419
5	149816
5	141673
5	29699
5	124165
5	240685
5	243948
5	48458
5	24116
5	104298
5	18387
5	224901
5	124026
5	236368
5	82172
5	129662
5	179726
5	221
5	95973
5	188744
5	235835
5	18511
5	149944
5	196969
5	233987
5	193686
5	205487
5	234233
5	33617
5	176338
5	214925
5	193225
5	172868
5	125670
5	96409
5	135496
5	75097
5	62540
5	249153
5	215276
5	170312
5	193046
5	172942
5	160693
5	75389
5	217813
5	135971
5	62179
5	145911
5	250450
5	69576
5	43817
5	60550
5	174638
5	79067
5	212602
5	137671
5	246271
5	206736
5	152830
5	137805
5	254928
5	138933
5	1209
5	168105
5	137928
5	218464
5	210372
5	36126
5	187600
5	58376
5	135553
5	217858
5	159551
5	231664
5	85601
5	46573
5	239600
5	205549
5	68633
5	205260
5	240978
5	253865
5	27057
5	75302
5	48484
5	66699
5	66540
5	102841
5	242528
5	102448
5	256236
5	215052
5	98400
6	222430
6	191026
6	57569
6	140919
6	251960
6	32759
6	154761
6	46635
6	209864
6	9200
6	248268
6	124573
6	21473
6	52976
6	181106
6	10253
6	256563
6	26951
6	104791
6	36657
6	120368
6	220331
6	3627
6	173244
6	62896
6	199457
6	203294
6	43587
6	184553
6	94466
6	25571
6	244024
6	134848
6	242294
6	243371
6	49019
6	71681
6	147296
6	35331
6	143127
6	23303
6	40161
6	246587
6	228200
6	245794
6	178858
6	121442
6	182900
6	29060
6	258729
6	152665
6	258322
6	186088
6	48726
6	88426
6	218581
6	93777
6	106200
6	226710
6	193477
6	232003
6	224678
6	134685
6	1620
6	88558
6	235532
6	158542
6	189425
6	14808
6	190416
6	205939
6	216961
6	149734
6	255589
6	196310
6	256066
6	192184
6	208240
6	93983
6	1904
6	35705
6	247562
6	112600
6	67181
6	253839
6	155549
6	52518
6	137468
6	157700
6	51775
6	224876
6	224707
6	243358
6	204484
6	7341
6	13757
6	219845
6	205454
6	240353
6	70259
7	83957
7	260210
7	85915
7	22380
7	91740
7	65108
7	123184
7	175404
7	70488
7	22372
7	116402
7	216720
7	116228
7	183776
7	244565
7	49838
7	12007
7	16296
7	251361
7	244419
7	131093
7	236650
7	252341
7	243222
7	237328
7	92801
7	151262
7	215323
7	135106
7	143466
7	15325
7	102911
7	235854
7	111790
7	99119
7	175032
7	122356
7	83383
7	43620
7	140121
7	132568
7	68187
7	68968
7	85665
7	147979
7	34687
7	133418
7	148145
7	160476
7	3749
7	52924
7	80632
7	34164
7	193867
7	10538
7	35021
7	204111
7	25397
7	78687
7	123761
7	192461
7	82282
7	115588
7	106986
7	134020
7	43919
7	112771
7	80443
7	157070
7	134885
7	10106
7	164428
7	132359
7	138916
7	22610
7	143271
7	159796
7	56604
7	95034
7	105544
7	195046
7	259692
7	237525
7	91046
7	245119
7	233121
7	240835
7	209501
7	210429
7	37513
7	152561
7	7947
7	179205
7	259691
7	238198
7	105594
7	139939
7	116847
7	8258
7	83358
8	142851
8	172509
8	196695
8	233719
8	91390
8	93148
8	66506
8	206062
8	138753
8	18315
8	254218
8	106456
8	216478
8	216472
8	47011
8	123900
8	168719
8	248231
8	136738
8	48987
8	177263
8	3205
8	153478
8	167564
8	70877
8	207564
8	65356
8	35968
8	107565
8	239466
8	43814
8	173720
8	187826
8	73269
8	93962
8	57191
8	55664
8	170360
8	154255
8	253937
8	175693
8	168409
8	135849
8	24166
8	33668
8	249868
8	182176
8	95940
8	245491
8	227029
8	88666
8	106930
8	76604
8	220817
8	121762
8	179187
8	221293
8	174065
8	247878
8	152409
8	243637
8	139041
8	121721
8	113763
8	29157
8	18018
8	64973
8	11850
8	67771
8	230191
8	106686
8	177128
8	238562
8	1845
8	60584
8	60740
8	115134
8	169080
8	21725
8	219931
8	198869
8	10850
8	216342
8	197681
8	223997
8	28634
8	167101
8	192199
8	210010
8	182400
8	242340
8	109690
8	193503
8	127329
8	130551
8	11652
8	110144
8	210781
8	231223
8	139225
9	236592
9	69066
9	9921
9	149478
9	147029
9	196578
9	165157
9	52552
9	98439
9	206121
9	154408
9	171384
9	148379
9	90947
9	124368
9	175509
9	211926
9	140100
9	62103
9	122423
9	159933
9	38036
9	178364
9	140410
9	213206
9	78897
9	35401
9	154130
9	167321
9	234968
9	17138
9	135681
9	106814
9	135675
9	169695
9	122251
9	249899
9	60599
9	238097
9	241148
9	28511
9	5010
9	245444
9	245194
9	158051
9	139454
9	134172
9	4274
9	212468
9	214468
9	229618
9	54927
9	2593
9	104679
9	171572
9	171716
9	184164
9	135155
9	5169
9	84012
9	183765
9	104841
9	84851
9	12366
9	159901
9	92628
9	103621
9	49008
9	193075
9	3832
9	175704
9	88353
9	91684
9	26425
9	55222
9	234876
9	162423
9	82463
9	175904
9	77679
9	236284
9	192470
9	11994
9	56483
9	83194
9	132308
9	19846
9	11020
9	2572
9	33967
9	252029
9	58070
9	51074
9	209284
9	48734
9	166321
9	157487
9	201561
9	9057
9	36144
10	189484
10	18850
10	167319
10	255433
10	91450
10	99870
10	144793
10	144837
10	136680
10	52162
10	226062
10	95367
10	99162
10	195836
10	246320
10	189934
10	23882
10	121667
10	106737
10	243386
10	49213
10	185308
10	95439
10	125970
10	186803
10	159164
10	57289
10	107222
10	252958
10	3691
10	28764
10	92032
10	176904
10	139312
10	143370
10	86599
10	147313
10	145168
10	46009
10	122156
10	256794
10	179178
10	91762
10	33950
10	206967
10	56692
10	87018
10	43897
10	206167
10	209159
10	246854
10	228121
10	129606
10	56271
10	60610
10	140284
10	60678
10	55953
10	23153
10	81946
10	206304
10	231306
10	43989
10	250262
10	178352
10	22417
10	8281
10	83154
10	261726
10	205583
10	211844
10	182111
10	230474
10	84162
10	185588
10	80444
10	103246
10	7508
10	26045
10	76556
10	95069
10	151857
10	251660
10	95047
10	193194
10	13050
10	100893
10	185852
10	26136
10	96539
10	16705
10	169976
10	8227
10	1322
10	192226
10	202218
10	38612
10	151565
10	235653
10	194098
11	190451
11	14136
11	17449
11	68870
11	131826
11	158728
11	78459
11	170708
11	118815
11	55447
11	111826
11	247712
11	75933
11	133903
11	127375
11	96962
11	168547
11	221959
11	176072
11	221307
11	190604
11	80733
11	149976
11	127632
11	221918
11	256066
11	66466
11	134182
11	24217
11	16305
11	1162
11	207480
11	235346
11	86535
11	86549
11	72820
11	6885
11	166445
11	40503
11	246086
11	219292
11	258093
11	111607
11	178303
11	257912
11	191631
11	1796
11	200204
11	215649
11	771
11	219881
11	78876
11	7717
11	87808
11	55932
11	230997
11	22893
11	191839
11	215120
11	112097
11	200911
11	120284
11	144489
11	129767
11	247834
11	67761
11	227036
11	143777
11	188568
11	253279
11	77499
11	242203
11	50212
11	253606
11	251141
11	224849
11	131600
11	13319
11	226414
11	92127
11	221949
11	8508
11	241672
11	120590
11	150151
11	78450
11	130933
11	159098
11	8540
11	131546
11	245484
11	229564
11	50993
11	54110
11	193637
11	221115
11	32704
11	91087
11	136914
11	15987
12	231698
12	91009
12	110032
12	89417
12	166765
12	99695
12	11743
12	140912
12	195046
12	41421
12	117101
12	193599
12	13941
12	109157
12	185945
12	168256
12	179430
12	111380
12	220591
12	189452
12	185262
12	101474
12	211194
12	95461
12	247892
12	11940
12	9897
12	29009
12	193909
12	214271
12	744
12	18587
12	122711
12	61984
12	56360
12	127020
12	16438
12	238614
12	97792
12	158394
12	238192
12	150861
12	163300
12	145712
12	219239
12	80354
12	26535
12	41139
12	254927
12	230737
12	245985
12	84650
12	47233
12	112342
12	160202
12	171247
12	151326
12	141486
12	168137
12	213286
12	23541
12	38063
12	139134
12	44190
12	178697
12	74894
12	261454
12	245946
12	4264
12	209310
12	245340
12	171488
12	77369
12	109495
12	58215
12	97901
12	210849
12	140606
12	158184
12	210118
12	149922
12	216197
12	160551
12	63971
12	42928
12	253561
12	231357
12	19410
12	12066
12	70604
12	91338
12	221628
12	48611
12	161027
12	260070
12	178933
12	103059
12	41549
12	117917
12	160511
13	31241
13	77280
13	211774
13	124579
13	216671
13	180642
13	253997
13	97396
13	174999
13	132466
13	136714
13	185029
13	161912
13	147851
13	143347
13	82128
13	81487
13	230714
13	22540
13	78904
13	185158
13	192144
13	109484
13	1731
13	31359
13	125586
13	60281
13	100997
13	44346
13	255294
13	73626
13	145890
13	99421
13	46562
13	180999
13	142600
13	39530
13	51654
13	212362
13	82320
13	126709
13	250913
13	98080
13	182229
13	62848
13	22861
13	209710
13	61444
13	236596
13	62922
13	125793
13	58674
13	156167
13	259096
13	212250
13	35946
13	154847
13	233266
13	256321
13	56387
13	208701
13	142064
13	139121
13	230509
13	66259
13	6375
13	39986
13	70317
13	170155
13	5238
13	183398
13	240586
13	67762
13	261359
13	112346
13	180525
13	8430
13	110728
13	254059
13	68657
13	196817
13	105629
13	108332
13	193753
13	127917
13	68939
13	182463
13	7659
13	172448
13	109695
13	259603
13	90881
13	70081
13	222306
13	201453
13	166953
13	72732
13	196282
13	182486
13	57734
14	124877
14	135117
14	168344
14	235034
14	261287
14	6355
14	91714
14	195281
14	7939
14	205264
14	55417
14	14361
14	59526
14	120899
14	144152
14	177252
14	191645
14	240206
14	246976
14	191033
14	225627
14	194815
14	83539
14	109478
14	218602
14	164037
14	149088
14	48115
14	84262
14	51693
14	15868
14	10854
14	141464
14	261541
14	231268
14	236446
14	61744
14	82624
14	183792
14	124039
14	5692
14	165259
14	123932
14	105266
14	105538
14	16231
14	106783
14	104318
14	197419
14	83901
14	70150
14	35125
14	33631
14	170813
14	77970
14	117579
14	11328
14	46863
14	36920
14	138439
14	125475
14	195014
14	219658
14	101682
14	20554
14	99943
14	189606
14	109878
14	149323
14	104198
14	71248
14	137585
14	171528
14	260847
14	144254
14	138342
14	170050
14	155204
14	260057
14	224272
14	25252
14	159208
14	39460
14	228242
14	29044
14	69292
14	55497
14	85787
14	127946
14	137735
14	76992
14	25048
14	88963
14	101102
14	224593
14	166274
14	101534
14	239474
14	257529
14	85128
15	75533
15	70178
15	258583
15	141201
15	18771
15	166940
15	118705
15	93694
15	129038
15	37134
15	129524
15	252113
15	233615
15	96505
15	207430
15	223306
15	205801
15	205666
15	9975
15	179598
15	193240
15	22438
15	20055
15	14053
15	151973
15	14725
15	236256
15	60811
15	137257
15	5363
15	164656
15	7575
15	11362
15	137876
15	239598
15	201238
15	230019
15	180522
15	192375
15	96641
15	105255
15	141536
15	70430
15	8839
15	210517
15	23964
15	87161
15	3910
15	7350
15	208016
15	211699
15	210588
15	112988
15	49299
15	179894
15	41252
15	40929
15	240891
15	33357
15	68864
15	68939
15	11520
15	145101
15	93616
15	202812
15	144860
15	232789
15	24599
15	48615
15	169573
15	252886
15	97973
15	184261
15	9933
15	86097
15	165883
15	196537
15	225227
15	189656
15	89405
15	180228
15	51418
15	35298
15	222564
15	128497
15	68858
15	227090
15	34923
15	19940
15	184637
15	67306
15	170426
15	133908
15	244559
15	119497
15	114814
15	204686
15	69844
15	98327
15	245856
16	82917
16	216705
16	163396
16	96099
16	247292
16	157141
16	147736
16	64947
16	112951
16	105121
16	221514
16	246601
16	18357
16	120586
16	17056
16	62199
16	196256
16	19883
16	103322
16	128132
16	259784
16	255378
16	157788
16	63528
16	214632
16	390
16	258539
16	66390
16	29185
16	123673
16	203243
16	230176
16	94788
16	82596
16	126703
16	36236
16	63621
16	50912
16	171134
16	52825
16	75759
16	217944
16	38217
16	61952
16	51409
16	258974
16	90968
16	60150
16	217863
16	59102
16	218349
16	49046
16	26770
16	99899
16	133994
16	125582
16	1370
16	208566
16	71215
16	140020
16	99918
16	122785
16	118793
16	73162
16	17683
16	235929
16	52200
16	96206
16	10617
16	205161
16	228392
16	25135
16	170507
16	165746
16	246307
16	48410
16	89678
16	20376
16	161200
16	3153
16	254803
16	98816
16	68070
16	57089
16	200957
16	56397
16	226222
16	1427
16	5487
16	159007
16	242119
16	85602
16	214334
16	112029
16	9527
16	105212
16	56300
16	137707
16	250584
16	191018
17	124112
17	61327
17	110391
17	78248
17	86720
17	5190
17	163816
17	27926
17	252919
17	36748
17	93837
17	124778
17	199403
17	130234
17	102934
17	250652
17	260880
17	59893
17	196510
17	239482
17	184082
17	37112
17	52134
17	4840
17	236630
17	210903
17	44664
17	219657
17	135961
17	72743
17	194985
17	192435
17	77238
17	88352
17	96733
17	64467
17	36695
17	95843
17	128479
17	14329
17	190877
17	253474
17	237427
17	246599
17	45351
17	157702
17	9090
17	81564
17	213519
17	233379
17	199056
17	148074
17	63862
17	248501
17	172558
17	158975
17	204547
17	29145
17	55095
17	10396
17	16793
17	63644
17	135914
17	88625
17	131487
17	123799
17	51593
17	219256
17	15571
17	133651
17	178367
17	209263
17	257678
17	141572
17	4728
17	77351
17	258237
17	157017
17	247024
17	177498
17	27099
17	231263
17	61312
17	218529
17	219518
17	32058
17	53076
17	100745
17	162412
17	24166
17	188574
17	158488
17	124228
17	212892
17	179146
17	239078
17	71250
17	29162
17	25862
17	57983
18	205462
18	7212
18	166759
18	184696
18	244971
18	240701
18	217865
18	244384
18	254815
18	46324
18	236433
18	100946
18	42993
18	114156
18	224233
18	246369
18	164138
18	126693
18	79374
18	14845
18	110001
18	57167
18	219565
18	161568
18	173831
18	183098
18	221641
18	150490
18	54866
18	156714
18	9417
18	26681
18	36110
18	85109
18	260789
18	236470
18	69599
18	94138
18	212409
18	5976
18	233095
18	187501
18	117572
18	20273
18	137245
18	181836
18	224870
18	20976
18	42176
18	160224
18	166075
18	209347
18	260272
18	252799
18	194061
18	35084
18	199036
18	157381
18	204779
18	39412
18	25423
18	152702
18	134597
18	225439
18	172857
18	34529
18	184098
18	109288
18	103549
18	46430
18	160029
18	76982
18	174437
18	76545
18	237533
18	38454
18	91832
18	197991
18	194869
18	167517
18	10040
18	165537
18	181192
18	189432
18	37748
18	140765
18	208229
18	194642
18	251706
18	140946
18	62558
18	10212
18	150107
18	257072
18	180787
18	222812
18	57823
18	97032
18	219256
18	190972
19	148209
19	169754
19	188442
19	32706
19	8118
19	158026
19	102739
19	123934
19	83619
19	203192
19	156201
19	57050
19	89412
19	171564
19	11364
19	62043
19	81514
19	153001
19	116508
19	10178
19	67660
19	81411
19	132853
19	7300
19	97702
19	156746
19	59694
19	235410
19	25499
19	137224
19	207488
19	86363
19	119737
19	197706
19	9316
19	124740
19	31123
19	94669
19	7981
19	48825
19	228681
19	129899
