173524 3
54732 3
198411 3
214454 3
204577 2
2835 2
144982 2
134292 2
235863 2
54511 2
224780 2
45245 2
145036 2
241715 2
15261 2
187452 2
219852 2
2898 2
82767 2
120009 2
14925 2
166227 2
192537 2
11457 2
155429 2
164980 2
166327 2
134025 2
15325 2
40451 2
3104 2
70753 2
140551 2
11295 2
129866 2
44931 2
122230 2
50016 2
209023 2
180833 2
40642 2
198787 2
175479 2
114171 2
241062 2
59777 2
65883 2
219225 2
27097 2
255242 2
1631 2
145536 2
81501 2
183607 2
149048 2
186781 2
183453 2
192695 2
1959 2
193819 2
95323 2
219740 2
219670 2
149661 2
219648 2
2343 2
82239 2
10926 2
119356 2
7458 2
167042 2
125556 2
225065 2
183341 2
27490 2
170290 2
19317 2
204113 2
71050 2
213465 2
202742 2
210787 2
4481 2
142122 2
190797 2
252843 2
261475 2
41951 2
38463 2
231619 2
252957 2
121689 2
100876 2
84141 2
181973 2
110883 2
233127 2
43079 2
42240 2
20313 2
