145230 3
77661 3
22240 3
188649 2
65899 2
82875 2
113688 2
104166 2
145455 2
24417 2
82787 2
91412 2
209698 2
70679 2
188450 2
45636 2
123371 2
246814 2
125595 2
113985 2
170909 2
225530 2
175320 2
230480 2
167011 2
93576 2
87636 2
210211 2
180327 2
11855 2
242507 2
162997 2
210065 2
61550 2
220958 2
87035 2
83144 2
75990 2
141248 2
11746 2
83083 2
220844 2
83019 2
213953 2
87128 2
145355 2
188708 2
235555 2
200288 2
193351 2
50128 2
236159 2
179201 2
167703 2
167716 2
28026 2
218192 2
129684 2
55902 2
66684 2
119227 2
66605 2
184462 2
187549 2
218463 2
206033 2
194619 2
206151 2
88372 2
90715 2
157406 2
104940 2
194536 2
19646 2
16031 2
11141 2
34193 2
2593 2
119900 2
125745 2
184225 2
229862 2
89138 2
119710 2
60455 2
145950 2
28317 2
170751 2
114279 2
199312 2
46097 2
125998 2
114338 2
255316 2
205698 2
119494 2
170664 2
150936 2
20719 2
200791 2
