222430 4
191026 4
57569 4
140919 4
251960 4
32759 4
154761 4
46635 4
209864 4
9200 4
248268 4
124573 3
21473 3
52976 3
181106 3
10253 3
256563 3
26951 3
104791 3
36657 3
120368 3
220331 3
3627 3
173244 3
62896 3
199457 3
203294 3
43587 3
184553 3
94466 3
25571 3
244024 3
134848 3
242294 3
243371 3
49019 3
71681 3
147296 3
35331 3
143127 3
23303 3
40161 3
246587 3
228200 3
245794 3
178858 3
121442 3
182900 3
29060 3
258729 3
152665 3
258322 3
186088 3
48726 3
88426 3
218581 3
93777 3
106200 3
226710 3
193477 3
232003 3
224678 3
134685 3
1620 3
88558 3
235532 3
158542 3
189425 3
14808 3
190416 3
205939 3
216961 3
149734 3
255589 3
196310 3
256066 3
192184 3
208240 3
93983 3
1904 3
44046 3
215238 3
64117 3
114620 3
260195 3
240544 3
177960 3
147760 3
74418 3
16 3
53873 3
74452 3
5131 3
4024 3
203077 3
135073 3
91911 3
132723 3
186913 3
1281 3
