30622 3
247808 3
198923 3
205981 3
254407 3
221068 3
21516 2
161064 2
249617 2
223256 2
103971 2
200069 2
98323 2
255443 2
96014 2
38276 2
48601 2
149050 2
186288 2
208212 2
253623 2
156397 2
166203 2
72143 2
98461 2
18642 2
154289 2
240784 2
143628 2
58535 2
7310 2
193854 2
194680 2
44430 2
60644 2
228392 2
94072 2
2818 2
171954 2
255618 2
108087 2
170871 2
194532 2
22700 2
38047 2
157828 2
186112 2
197729 2
78115 2
24292 2
148692 2
24270 2
128336 2
108105 2
12282 2
175851 2
183820 2
31793 2
119266 2
171596 2
114895 2
83928 2
245476 2
171375 2
163622 2
90996 2
3985 2
219375 2
129201 2
156846 2
82019 2
15272 2
183227 2
2140 2
82055 2
156708 2
61759 2
254649 2
77244 2
214376 2
167204 2
204483 2
229786 2
156754 2
156718 2
45073 2
183258 2
20436 2
203210 2
83736 2
74750 2
139165 2
223478 2
190891 2
103639 2
229257 2
141805 2
154545 2
187031 2
241723 2
