178924 2
94563 2
162173 2
120155 2
166501 2
108348 2
33404 2
214570 2
94437 2
120341 2
23202 2
156531 2
86607 2
204397 2
179317 2
76331 2
23054 2
210467 2
6654 2
32840 2
65483 2
253500 2
210575 2
245880 2
166539 2
14731 2
119931 2
146599 2
46526 2
49561 2
170143 2
249768 2
219614 2
66549 2
183700 2
187351 2
114293 2
50028 2
170316 2
164300 2
50125 2
34221 2
150609 2
161698 2
246347 2
113905 2
166711 2
246198 2
125178 2
143575 2
14108 2
149980 2
51166 2
224670 2
163919 2
180470 2
130239 2
133060 2
252464 2
142998 2
201929 2
52005 2
111238 2
30266 2
132900 2
165092 2
84476 2
123431 2
260969 2
4835 2
52769 2
21277 2
30854 2
244175 2
52439 2
12756 2
223210 2
165311 2
206151 2
42014 2
41971 2
102537 2
235193 2
109134 2
165989 2
144821 2
102464 2
20267 2
41378 2
91823 2
193085 2
91863 2
133650 2
51478 2
173394 2
191828 2
112104 2
221963 2
203633 2
53599 2
