135715 4
165200 4
228248 4
145582 4
232749 4
128137 3
176766 3
162444 3
182803 3
101518 3
72580 3
188023 3
209226 3
200319 3
87680 3
250225 3
236384 3
19135 3
26733 3
93350 3
92198 3
218412 3
256418 3
37051 3
89845 3
66519 3
162340 3
240709 3
94497 3
120271 3
52022 3
245589 3
253824 3
184032 3
156207 3
29454 3
223080 3
190328 3
154005 3
9213 3
117920 3
165022 3
173667 3
70642 3
216462 3
136978 3
250298 3
254570 3
222593 3
87866 3
50016 3
19385 3
181400 3
68204 3
29998 3
143087 3
101725 3
248962 3
184293 3
180415 3
122180 3
87335 3
141341 3
41656 3
795 3
134724 3
89680 3
172127 3
258016 3
233266 3
62388 3
63226 3
211918 3
24616 3
23028 3
59741 3
214306 3
85507 3
171158 3
236084 3
50360 3
179514 3
33513 3
3143 3
119976 3
11673 3
41347 3
68578 3
204319 3
105212 3
218591 3
173847 3
34466 3
159211 3
255163 3
72704 3
78324 3
164762 3
236727 3
219552 3
