96017 3
205673 3
617 3
62832 3
58444 3
219456 3
161582 2
8057 2
189113 2
212671 2
206260 2
219231 2
14642 2
16450 2
91406 2
46758 2
86790 2
181837 2
243426 2
94517 2
42897 2
105316 2
86774 2
260899 2
59834 2
225568 2
124482 2
28606 2
76064 2
241331 2
130503 2
237587 2
112842 2
215382 2
135646 2
49918 2
229200 2
76052 2
223774 2
13060 2
105206 2
142262 2
195505 2
151479 2
110758 2
28570 2
192457 2
153663 2
115563 2
151577 2
77828 2
230265 2
89044 2
228624 2
179144 2
32499 2
39641 2
194006 2
234446 2
33449 2
99318 2
104462 2
133831 2
242604 2
20650 2
28060 2
138990 2
118883 2
253675 2
237223 2
23655 2
71966 2
195773 2
14588 2
176766 2
102020 2
258996 2
139298 2
162195 2
73995 2
176798 2
260777 2
108183 2
42972 2
144997 2
174141 2
206600 2
223712 2
212578 2
139214 2
233462 2
237181 2
25598 2
66158 2
100696 2
4840 2
76281 2
34928 2
65816 2
252103 2
