124112 4
61327 3
110391 3
78248 3
86720 3
5190 3
163816 3
27926 3
252919 3
36748 3
93837 3
124778 3
199403 3
130234 3
102934 3
250652 3
260880 3
59893 3
196510 3
239482 3
184082 3
37112 3
52134 3
4840 3
236630 3
210903 3
44664 3
219657 3
135961 3
72743 3
194985 3
192435 3
77238 3
88352 3
96733 3
64467 3
36695 3
95843 3
128479 3
14329 3
190877 3
253474 3
237427 3
246599 3
45351 3
157702 3
9090 3
81564 3
213519 3
233379 3
199056 3
148074 3
63862 3
248501 3
172558 3
158975 3
204547 3
29145 3
55095 3
10396 3
16793 3
63644 3
135914 3
88625 3
131487 3
123799 3
51593 3
219256 3
15571 3
133651 3
178367 3
209263 3
257678 3
141572 3
4728 3
77351 3
258237 3
157017 3
247024 3
177498 3
130819 3
213012 3
98187 3
201061 3
154972 3
28465 3
91921 3
35719 3
157210 3
206895 3
65525 3
258494 3
88206 3
220919 3
185330 3
103450 3
107981 3
97408 3
51249 3
33817 3
