16712 2
252908 2
163857 2
73968 2
111516 2
73943 2
121626 2
41768 2
73808 2
73742 2
132303 2
211775 2
62581 2
172721 2
173391 2
172548 2
181093 2
164727 2
244229 2
211349 2
244405 2
122773 2
63338 2
92217 2
244688 2
202695 2
161866 2
165333 2
12152 2
21432 2
251317 2
123190 2
41137 2
218752 2
95620 2
15699 2
19054 2
34349 2
258511 2
241289 2
99009 2
76759 2
2159 2
198851 2
95241 2
95095 2
153902 2
60281 2
155453 2
193087 2
33068 2
242392 2
140648 2
199974 2
3387 2
174005 2
120572 2
200426 2
61458 2
94009 2
220897 2
60499 2
157166 2
22298 2
85877 2
183568 2
167286 2
167348 2
246904 2
70079 2
134263 2
45866 2
205486 2
208189 2
128587 2
229188 2
205521 2
78119 2
129016 2
260570 2
24476 2
169546 2
169438 2
247717 2
128025 2
148539 2
148495 2
184712 2
105897 2
226947 2
68492 2
47145 2
203625 2
249293 2
29251 2
225265 2
129158 2
210313 2
85929 2
91695 2
